OriginalTitle,Popularity,weighted_average,score,bag_of_words
A Bad Moms Christmas,0.1672520639451629,0.4550819436472633,0.2823840158260031,comedy amy kiki – three woman – rebel challenge expectation super bowl mother perfect holiday family was not hard enough hosting entertaining mother celebrate the holidays like a mother
A Beautiful Day in the Neighborhood,0.3004198183122133,0.609027679791156,0.42386296290379044,drama history  cynical journalist begrudgingly assignment write esquire profile piece beloved television encounter perspective life neighbor icon friend
A Beautiful Life,0.40043916211204045,0.5912428517607737,0.4767606379715338,drama music romance young fisherman hidden talent get discovered music producer must decide he ready open stardom — love nan
A Beautiful Mind,0.5944583820403231,0.8407247643392566,0.6929649349598965,drama romance nash brilliant asocial mathematician fighting schizophrenia secret work cryptography life take turn nightmarish he saw the world in a way no one could have imagined
A Boy Called Christmas,0.369185154435975,0.684443230524657,0.4952883848714479,family adventure fantasy ordinary young boy set extraordinary adventure snowy north search father quest discover fabled village elf taking headstrong reindeer loyal pet mouse soon meet destiny magical endearing story prof nothing impossible … experience the magic
A Bronx Tale,0.6526174156171327,0.7914150729633427,0.7081364785556168,drama crime tumultuous adolescent boy torn honest father violent yet charismatic crime matter youngster growing attraction forbidden neighborhood beautiful black girl one man lives in the neighborhood another man owns it a devoted father battles the local crime boss for the life of his son
A Bug's Life,0.8435956491468655,0.6203791406108721,0.7543090457324682,adventure animation comedy family behalf oppressed bug everywhere inventive ant hire troupe warrior bug defend bustling colony horde grasshopper led hopper an epic presentation of miniature proportions
A Christmas Carol,0.5960459285159669,0.5927432472028342,0.5947248559907139,animation family fantasy miser scrooge eve spirit reveal miserable existence opportunity wasted youth current cruelty dire fate change way scrooge faced story growing bitterness meanness must decide future hold death redemption seasons greedings
A Christmas Carol,0.5960459285159669,0.5927432472028342,0.5947248559907139,drama fantasy tvmovie family bitter old miser make excuse uncaring nature real compassion three ghost visit eve a new powerful presentation of the most loved ghost story of all time
A Christmas Carol,0.5960459285159669,0.5927432472028342,0.5947248559907139,drama fantasy scrooge miserly old businessman one eve ghost dead business partner scrooge three spirit attempt show scrooge error way scrooge reform way time celebrate nan
A Christmas Carol,0.1493555417427972,0.6728579113927466,0.358756489602777,animation family fantasy miser scrooge eve spirit reveal miserable existence opportunity wasted youth current cruelty dire fate change way scrooge faced story growing bitterness meanness must decide future hold death redemption seasons greedings
A Christmas Carol,0.1493555417427972,0.6728579113927466,0.358756489602777,drama fantasy tvmovie family bitter old miser make excuse uncaring nature real compassion three ghost visit eve a new powerful presentation of the most loved ghost story of all time
A Christmas Carol,0.1493555417427972,0.6728579113927466,0.358756489602777,drama fantasy scrooge miserly old businessman one eve ghost dead business partner scrooge three spirit attempt show scrooge error way scrooge reform way time celebrate nan
A Christmas Carol,0.02922934817064493,0.5551409245018579,0.23959397870313012,animation family fantasy miser scrooge eve spirit reveal miserable existence opportunity wasted youth current cruelty dire fate change way scrooge faced story growing bitterness meanness must decide future hold death redemption seasons greedings
A Christmas Carol,0.02922934817064493,0.5551409245018579,0.23959397870313012,drama fantasy tvmovie family bitter old miser make excuse uncaring nature real compassion three ghost visit eve a new powerful presentation of the most loved ghost story of all time
A Christmas Carol,0.02922934817064493,0.5551409245018579,0.23959397870313012,drama fantasy scrooge miserly old businessman one eve ghost dead business partner scrooge three spirit attempt show scrooge error way scrooge reform way time celebrate nan
A Christmas Kiss,0.17677194531263196,0.44730227096985953,0.284984075575523,tvmovie romance family best designer boston one know yet career left work local take job assistant hall prestigious designer city m hall work around clock find trapped elevator late one night incredibly handsome stranger mystery man share impulsive romantic life kiss door open run leaving behind next day work answer door find handsome gentleman standing front nan
A Christmas Miracle for Daisy,0.08294201605378815,0.4061267975730467,0.21221592866149158,romance comedy family tvmovie alder interior design firm design run friend small town montana designing ’ s float annual parade potential job opportunity come way full redesign landmark home eve nan
A Christmas Prince,0.017327915038185537,0.5215836085234162,0.21903019243227784,romance tvmovie reporter go undercover nanny get inside scoop playboy prince get royal intrigue end finding love able keep lie shes looking for a scoop hes looking for a queen
A Christmas Prince: The Royal Baby,0.10203812256130207,0.46028106790995915,0.24533530070076492,romance family ultimate gift royal baby first queen amber must help family kingdom finding missing peace treaty baby makes 3
