Id,OriginalLanguage,OriginalTitle,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,"Africa"
420808,1,Peter Pan & Wendy,"Wendy Darling, a young girl afraid to leave her childhood home behind, meets Peter Pan, a boy who refuses to grow up. Alongside her brothers and a tiny fairy, Tinker Bell, she travels with Peter to the magical world of Neverland. There, she encounters an evil pirate captain, Captain Hook, and embarks on a thrilling adventure that will change her life forever.",4.320111336543001,2023-04-20,Peter Pan & Wendy,5.7,6.297109319933935,0.0,Escape to Neverland.,106,0.0,"Family, Fantasy, Action, Adventure",1,0,0,0,0,0
876792,0,劇場版 転生したらスライムだった件 紅蓮の絆編,"A long-running conspiracy is swirling over a mysterious power wielded by the Queen in Raja, a small country west of Tempest. When a slime who evolved into a Demon Lord named Rimuru Tempest crosses paths with Hiiro, a survivor of the Ogre race, an incredible adventure packed with new characters begins. The power of bonds will be put to the test!",4.319818728874592,2022-11-25,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,7.6,5.634789603169249,0.0,The power of bonds will be put to the test!,108,16.251450590515915,"Animation, Fantasy, Adventure",0,0,1,0,0,0
4258,1,Scary Movie 5,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",4.319738911921429,2013-04-11,Scary Movie 5,4.8,7.870165946469845,16.811242831518264,Evil is coming. Bring protection.,86,18.17706332611132,Comedy,1,0,0,0,0,0
624860,1,The Matrix Resurrections,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",4.318381048084902,2021-12-16,The Matrix Resurrections,6.5,8.531884740159228,19.06253463012476,Return to the Source.,147,18.868549455976986,"ScienceFiction, Action, Adventure",1,1,0,0,0,0
271110,1,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",4.318301116293322,2016-04-27,Captain America: Civil War,7.4,9.980448593672257,19.33697147582652,United we stand. Divided we fall.,147,20.867406367125678,"Adventure, Action, ScienceFiction",1,0,0,0,0,0
76163,1,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",4.318114583929416,2012-08-08,The Expendables 2,6.3,8.753055515138222,18.420680743952367,Back for War.,103,19.568006860543036,"Action, Adventure, Thriller",1,1,0,0,0,0
10439,1,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",4.316954637930166,1993-07-16,Hocus Pocus,7.1,7.9157131993821155,17.14771506813948,It's just a bunch of Hocus Pocus.,96,17.630914044778027,"Fantasy, Comedy, Family",1,0,0,0,0,0
147441,1,Exodus: Gods and Kings,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",4.316674449267969,2014-12-03,Exodus: Gods and Kings,5.8,8.358431899031295,18.75715298057358,"Once brothers, now enemies.",150,19.40661629261761,"Adventure, Drama, Action",1,1,0,0,0,0
555604,1,Guillermo del Toro's Pinocchio,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",4.314697556885681,2022-11-09,Guillermo del Toro's Pinocchio,8.2,7.822044008185619,17.37085861945369,Love will give you life.,117,0.0,"Animation, Fantasy, Drama",1,0,0,0,0,0
774825,1,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,4.312931079343696,2022-01-28,The Ice Age Adventures of Buck Wild,6.7,7.360103972989152,0.0,Disney+ gets wild.,82,0.0,"Animation, Comedy, Adventure, Family",1,0,0,0,0,0
1172029,0,Sobreviviendo mis XV,"Quinceañeras, a magical age... except when your family wants to put you in a bulky dress and make you waltz in front of everyone, which is exactly what happens to Danae shortly after she transfers to a very proper private school.  Now Danae has to manage to balance the demands of her family, those of her new friends and organize a cool, but traditional, but modern, but emotional, but aesthetic, but also grandmother-pleasing Quinceañera party... without dying in the process.",4.312368363286081,2023-09-21,Surviving My Quinceañera,5.0,1.0986122886681098,0.0,Is it treason to break with tradition?,101,0.0,Comedy,1,0,0,0,0,0
62211,1,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,4.307626312097631,2013-06-19,Monsters University,7.0,9.204121072162266,19.11382792451231,School never looked this scary.,104,20.426959491464697,"Animation, Family",1,0,0,0,0,0
639721,1,The Addams Family 2,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,4.307127965386171,2021-10-01,The Addams Family 2,7.0,7.060476365999801,0.0,Unhappy to see you again.,93,18.60146072145665,"Animation, Adventure, Comedy, Family, Fantasy, Horror",1,0,0,0,0,0
816904,0,Momias,"Through a series of unfortunate events, three mummies end up in present-day London and embark on a wacky and hilarious journey in search of an old ring belonging to the Royal Family, stolen by ambitious archaeologist Lord Carnaby.",4.307087548009388,2023-01-05,Mummies,7.2,5.934894195619588,16.325109820342647,Discover a new world.,88,17.347736202032834,"Animation, Comedy, Family, Adventure, Fantasy",0,1,0,0,0,0
818397,1,Memory,"Alex, an assassin-for-hire, finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit, Alex has the skills to stay ahead, except for one thing: he is struggling with severe memory loss, affecting his every move. Alex must question his every action and whom he can ultimately trust.",4.307047128998975,2022-04-28,Memory,6.9,7.171656822768514,17.216707939626428,His mind is fading. His conscience is clear.,114,16.447201896584392,"Action, Thriller, Crime",1,0,0,0,0,0
47971,1,xXx: Return of Xander Cage,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",4.30592822136736,2017-01-13,xXx: Return of Xander Cage,6.1,9.05473863988161,18.258161814454592,"There are no more patriots, just rebels and tyrants.",107,19.662375999212465,"Action, Adventure, Crime",1,0,1,0,0,0
283995,1,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,4.305442522491109,2017-04-19,Guardians of the Galaxy Vol. 2,7.6,9.924074186144516,19.11382792451231,Obviously.,137,20.576800938520893,"ScienceFiction, Adventure, Action",1,0,0,0,0,0
545609,1,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",4.304591981401229,2020-04-24,Extraction,7.4,8.621192781434722,17.98989782785991,"When the mission ends, redemption begins",116,0.0,"Action, Thriller",1,0,0,0,0,0
629176,1,Samaritan,"Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",4.304213730805703,2022-08-25,Samaritan,6.8,7.476472381163905,18.420680743952367,25 years ago the world's greatest hero vanished.,102,0.0,"Action, Crime, Fantasy, ScienceFiction",1,0,0,0,0,0
810,1,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",4.3021714094244174,2007-05-17,Shrek the Third,6.3,9.031213706078747,18.890684373198102,He’s in for the Royal Treatment.,93,20.516693447363018,"Fantasy, Adventure, Animation, Comedy, Family",1,0,0,0,0,0
37165,1,The Truman Show,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend, is really an actor, paid to be part of his life.",4.301656790163592,1998-06-04,The Truman Show,8.1,9.736251633160215,17.909855120186375,On the air. Unaware.,103,19.391907291969552,"Comedy, Drama",1,0,0,0,0,0
48650,0,Habitación en Roma,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two young and recently acquainted women, to have a physical adventure that touches their very souls.",4.298848809317372,2010-05-07,Room in Rome,6.4,6.429719478039138,0.0,A night of passion that will change their lives.,109,13.646240656555033,"Drama, Romance",0,1,0,0,0,0
343668,1,Kingsman: The Golden Circle,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",4.298468379699056,2017-09-20,Kingsman: The Golden Circle,7.0,9.170455438277267,18.459901457105648,Reports of my death have been greatly exaggerated.,141,19.833866912294567,"Action, Adventure, Comedy",1,1,0,0,0,0
953,1,Madagascar,"Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.",4.297679886224451,2005-05-25,Madagascar,6.9,9.224243277145174,18.132998671500584,Someone’s got a zoo loose.,86,20.110894349514364,"Family, Animation, Adventure, Comedy",1,0,0,0,0,0
1102776,0,AKA,A steely special ops agent finds his morality put to the test when he infiltrates a crime syndicate and unexpectedly bonds with the boss' young son.,4.297326221712358,2023-04-28,AKA,6.9,6.274762021241939,0.0,,122,0.0,"Thriller, Action, Crime",0,1,0,0,0,0
