Id,OriginalLanguage,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,Africa
974931,1,infamous sweet sixteen killer returns years first murder spree claim another victim 17yearold jamie accidentally travels back time determined stop killer start,221.914,2023-09-28,totally killer,7.0,333,0,murder,105,0,horror comedy,1,0,0,0,0,0
1142740,1,disgraced former cop finds working ruthless female kingpin pay estranged father ’ debt protect family,221.368,2023-06-29,murder city,7.4,5,0,redemption starts revenge,85,0,crime thriller action,0,0,0,0,0,0
963746,0,beginning great patriotic war lieutenant adi sharipov together platoon cover retreat regimental headquarters remain surrounded behind enemy lines enemy drives squad swamp fear unknown despondency doubt haunt fighters realize waiting inaction destroy squad faster enemy bullets,219.778,2022-04-21,summer,5.1,4,0,,112,0,action war,0,0,0,0,0,0
1146348,1,justice league goes missing villains overrun metropolis theres one team solve mystery scoobydoo gang wait theres new dog town – krypto – supermans superdog super powers mystery inc need help get phantoms menace justice leagues headquarters,219.674,2023-09-26,scoobydoo krypto,7.7,40,0,,79,0,animation family mystery fantasy comedy,1,0,0,0,0,0
640146,1,superhero partners scott lang hope van dyne along hopes parents janet van dyne hank pym scotts daughter cassie lang find exploring quantum realm interacting strange new creatures embarking adventure push beyond limits thought possible,219.402,2023-02-15,antman wasp quantumania,6.4,4080,200000000,witness beginning new dynasty,125,476071180,action adventure sciencefiction,1,0,0,0,0,0
1081400,1,businessman wakes beside ancient grist mill situated center openair prison cell idea got forced work beast burden stay alive must find way escape birth child,216.94,2023-10-09,mill,6.1,14,0,company life,106,0,sciencefiction horror,1,0,0,0,0,0
1179664,0,eccentric millionaire olivia sends half sister agatha group old acquaintances mysterious invitation weekend yacht discover true motive behind invitation celebration of… murder,214.942,2023-10-06,deadly invitation,5.7,37,0,,93,0,comedy mystery,1,0,0,0,0,0
1175306,0,carolina perfect life lives luxurious house works fashion magazine married successful publicist one day everything goes waste discovers sterile day husband leaves best friend addition pregnant impact news carolina crisis drinks much trips falls second floor house fact interpreted suicide attemptcarolina interned exclusive psychiatric center eden place meet group madmen help heal glimpse previous life perfect also discovers perhaps craziest outside psychiatric hospital,214.731,2023-09-07,vuelves loca,8.6,85,0,,0,0,comedy,1,0,0,0,0,0
1049951,1,band vikings run blood thirsty group berserkers want fight death,212.699,2023-04-21,viking bloodlust,7.0,60,0,,82,0,action history,0,1,0,0,0,0
299536,1,avengers allies continued protect world threats large one hero handle new danger emerged cosmic shadows thanos despot intergalactic infamy goal collect six infinity stones artifacts unimaginable power use inflict twisted reality everything avengers fought led moment fate earth existence never uncertain,212.277,2018-04-25,avengers infinity war,8.3,27827,300000000,entire universe,149,2052415039,adventure action sciencefiction,1,0,0,0,0,0
1152797,0,trying check recording debut album street rapper friend run trouble major drug deal turns total disaster,208.082,2023-09-13,freestyle,6.7,39,0,,88,0,crime action thriller,0,1,0,0,0,0
1061617,0,chef jack assistant leonard travel culinary islands participate biggest gastronomic competition world thus try defeat opponents,208.008,2023-01-19,chef jack adventurous cook,8.2,8,0,,80,0,animation adventure,0,0,0,0,1,0
457332,1,two elite soldiers must escort civilians gauntlet gunfire explosions,207.404,2023-07-06,hidden strike,7.0,772,80000000,plan dont know,103,0,action adventure thriller comedy,1,0,1,0,0,0
763165,1,handshake deal goes sour funeral home owner jeremiah okeefe enlists charismatic smoothtalking attorney willie e gary save family business tempers flare laughter ensues unlikely pair bond exposing corporate corruption racial injustice,206.833,2023-10-06,burial,7.4,126,0,never settle,127,0,comedy drama,1,0,0,0,0,0
614479,1,put demons rest josh lambert collegeaged dalton lambert must go deeper ever facing familys dark past host new horrifying terrors lurk behind red door,206.212,2023-07-05,insidious red door,6.8,1240,16000000,ends began,107,185582093,horror mystery thriller,1,0,0,0,0,0
1135229,1,ancient cult embroiled sinister blood trade makes deadly mistake abducting young woman violent shocking past,204.719,2023-09-14,rage,6.9,21,0,anger problems,89,0,action thriller horror,0,0,0,0,0,0
677179,1,dominating boxing world adonis creed thrived career family life childhood friend former boxing prodigy damian anderson resurfaces serving long sentence prison eager prove deserves shot ring faceoff former friends fight settle score adonis must put future line battle damian — fighter nothing lose,200.917,2023-03-01,creed iii,7.2,2020,75000000,cant run past,116,275248615,drama action,1,0,0,0,0,0
361743,1,thirty years service one navy ’ top aviators dodging advancement rank would ground pete “ maverick ” mitchell finds training detachment top gun graduates specialized mission likes living pilot ever seen,198.425,2022-05-24,top gun maverick,8.3,7653,170000000,feel need need speed,131,1488732821,action drama,1,0,0,0,0,0
1064835,0,reunited lancelot first time since tragic accident tristan must learn conquer inner demons order save mothers life,196.219,2023-08-08,seven deadly sins grudge edinburgh part,7.1,116,0,,55,0,action adventure fantasy animation,0,0,1,0,0,0
635910,1,crew merchant ship demeter attempts survive ocean voyage carpathia london stalked night merciless presence onboard ship,191.68,2023-08-09,last voyage demeter,7.3,806,45000000,legend dracula born,119,21576744,thriller horror,1,1,1,0,0,0
671,1,harry potter lived stairs aunt uncles house whole life 11th birthday learns hes powerful wizard—with place waiting hogwarts school witchcraft wizardry learns harness newfound powers help schools kindly headmaster harry uncovers truth parents deaths—and villain whos blame,190.041,2001-11-16,harry potter philosophers stone,7.9,25484,125000000,let magic begin,152,976475550,adventure fantasy,1,1,0,0,0,0
345887,1,robert mccall serves unflinching justice exploited oppressed embarks relentless globetrotting quest vengeance longtime girl friend murdered,189.213,2018-07-19,equalizer,6.7,4737,62000000,equal,121,190400157,action thriller crime,1,0,0,0,0,0
1081662,1,hitting breaking point hannahs inner thoughts physicalize monstrous creature threatens upend life,188.513,2023-03-11,appendage,5.8,57,0,embrace inner demons,94,0,horror,1,0,0,0,0,0
746339,0,sixyearold jules mother chloé land deserted french countryside start new life far painful past accepted take village school apparently quiet community consumed unexplained disappearance little boy months ago mathieu town doctor insensible newcomer ’ charm becomes closer chloé son jules grows increasingly anxious knows feel mathieu beast wants devour take mother away,185.26,2022-04-20,ogre,5.3,37,0,,103,0,horror fantasy drama,0,1,0,0,0,0
864101,0,near future lera arabova 15yearold girl lives family vladivostok leras father working orbiting space station mira many years long lost contact daughter turning voice phone meteor shower hits city lera one chance save loved ones city new disaster father helps satellite surveillance systems telephone uses every opportunity send message daughter watching station every step,185.098,2022-12-22,mira,6.5,30,6042800,,110,0,drama adventure sciencefiction family,0,1,0,0,0,0
505642,1,queen ramonda shuri ’ baku okoye dora milaje fight protect nation intervening world powers wake king ’ challa ’ death wakandans strive embrace next chapter heroes must band together help war dog nakia everett ross forge new path kingdom wakanda,183.731,2022-11-09,black panther wakanda forever,7.2,5542,250000000,forever,162,859102154,action adventure sciencefiction,1,0,0,0,0,0
1008003,0,three married couples undergoing therapy summoned female psychologist meeting psychologist ’ attending reunion give instructions must thus sound horn literally six protagonists gradually air dirty laundry concerning relationships bring issues like taking care kids different home tasks money jealousy sex leads unexpected equally shocking end,183.311,2023-03-17,therapy,6.4,14,0,,93,0,comedy,0,1,0,0,0,0
594767,1,billy batson foster siblings transform superheroes saying shazam forced get back action fight daughters atlas must stop using weapon could destroy world,183.152,2023-03-15,shazam fury gods,6.6,2464,125000000,oh gods,130,133838006,comedy action fantasy,1,0,0,0,0,0
1003581,1,justice league loose association superpowered individuals swept away warworld place unending brutal gladiatorial combat batman superman wonder woman others must somehow unite form unbeatable resistance able lead entire planet freedom,182.472,2023-07-25,justice league warworld,7.3,168,0,three heroes three worlds one salvation,90,0,animation action sciencefiction adventure,1,0,0,0,0,0
1034587,0,siddharth youngman runs family business astonished find doppelgängers manjunath michael getdopplecom meeting goa come hyderabad help siddarth win ishika girl looking superman husband things take drastic turn nia swings action nab michael aka bipin roy,182.416,2023-02-10,amigos,4.6,9,0,say meet somebody looks like die,137,0,action thriller,0,0,1,0,0,0
985939,1,best friends becky hunter life conquering fears pushing limits climb feet top remote abandoned radio tower find stranded way becky hunter ’ expert climbing skills put ultimate test desperately fight survive elements lack supplies vertigoinducing heights,182.369,2022-08-11,fall,7.2,3256,3000000,fear reaches new heights,107,16120263,thriller,1,1,0,0,0,0
536554,1,brilliant toy company roboticist uses artificial intelligence develop m3gan lifelike doll programmed emotionally bond newly orphaned niece dolls programming works well becomes overprotective new friend terrifying results,181.435,2022-12-28,m3gan,7.2,3286,12000000,friendship evolved,102,179960167,sciencefiction horror,1,0,0,0,0,0
1102425,1,gang criminals unintentionally unleashes supernatural force onto world young woman named frankie convinced shes stalked killer mannequin frankie soon realizes friends jeopardy must find man holds key stopping killings frankie knows see mannequin may end sight except,179.922,2023-09-01,dont look away,5.2,6,0,doesnt breathe doesnt move kills,83,0,horror thriller,1,0,0,0,0,0
